,data points,Water flow,Day Number,Hour Number,Weekday
387,1,180.0,6,4,1
388,1,130.0,6,5,1
389,1,70.0,6,6,1
390,1,60.0,6,7,1
391,1,110.0,6,8,1
392,1,140.0,6,9,1
393,1,100.0,6,10,1
394,1,90.0,6,11,1
395,1,100.0,6,12,1
396,1,90.0,6,13,1
397,1,100.0,6,14,1
398,1,100.0,6,15,1
399,1,90.0,6,16,1
400,1,150.0,6,17,1
401,1,80.0,6,18,1
402,1,100.0,6,19,1
403,1,110.0,6,20,1
404,1,120.0,6,21,1
405,1,100.0,6,22,1
406,1,110.0,6,23,1
407,1,120.0,6,24,1
408,1,110.0,7,1,0
409,1,100.0,7,2,0
410,1,90.0,7,3,0
411,1,60.0,7,4,0
412,1,60.0,7,5,0
413,1,70.0,7,6,0
414,1,50.0,7,7,0
415,1,80.0,7,8,0
416,1,100.0,7,9,0
417,1,110.0,7,10,0
418,1,140.0,7,11,0
419,1,130.0,7,12,0
420,1,150.0,7,13,0
421,1,130.0,7,14,0
422,1,80.0,7,15,0
423,1,100.0,7,16,0
424,1,110.0,7,17,0
425,1,120.0,7,18,0
426,1,110.0,7,19,0
427,1,110.0,7,20,0
428,1,130.0,7,21,0
429,1,100.0,7,22,0
430,1,130.0,7,23,0
431,1,150.0,7,24,0
432,1,120.0,1,1,0
433,1,110.0,1,2,0
434,1,70.0,1,3,0
435,1,60.0,1,4,0
436,1,60.0,1,5,0
437,1,60.0,1,6,0
438,1,130.0,1,7,0
439,1,110.0,1,8,0
440,1,120.0,1,9,0
441,1,160.0,1,10,0
442,1,170.0,1,11,0
443,1,170.0,1,12,0
444,1,190.0,1,13,0
445,1,230.0,1,14,0
446,1,240.0,1,15,0
447,1,230.0,1,16,0
448,1,180.0,1,17,0
449,1,240.0,1,18,0
450,1,150.0,1,19,0
451,1,240.0,1,20,0
452,1,260.0,1,21,0
453,1,230.0,1,22,0
454,1,280.0,1,23,0
455,1,280.0,1,24,0
456,1,290.0,2,1,1
457,1,170.0,2,2,1
458,1,160.0,2,3,1
459,1,100.0,2,4,1
460,1,90.0,2,5,1
461,1,80.0,2,6,1
462,1,80.0,2,7,1
463,1,180.0,2,8,1
464,1,200.0,2,9,1
465,1,320.0,2,10,1
466,1,320.0,2,11,1
467,1,330.0,2,12,1
468,1,240.0,2,13,1
469,1,220.0,2,14,1
470,1,240.0,2,15,1
471,1,240.0,2,16,1
472,1,250.0,2,17,1
473,1,310.0,2,18,1
474,1,270.0,2,19,1
475,1,290.0,2,20,1
476,1,370.0,2,21,1
477,1,380.0,2,22,1
478,1,320.0,2,23,1
479,1,280.0,2,24,1
480,1,300.0,3,1,1
481,1,220.0,3,2,1
482,1,210.0,3,3,1
483,1,220.0,3,4,1
484,1,140.0,3,5,1
485,1,100.0,3,6,1
486,1,100.0,3,7,1
487,1,120.0,3,8,1
488,1,200.0,3,9,1
